token,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size,call_put
78675,ABFRL,2024-08-29,350.0,2600,OPTSTK,NFO,5.000000,CE
78670,ABFRL,2024-08-29,340.0,2600,OPTSTK,NFO,5.000000,PE
65421,ABFRL,2024-08-29,365.0,2600,OPTSTK,NFO,5.000000,PE
78659,ABFRL,2024-08-29,320.0,2600,OPTSTK,NFO,5.000000,CE
78682,ABFRL,2024-08-29,370.0,2600,OPTSTK,NFO,5.000000,PE
78526,ABFRL,2024-08-29,285.0,2600,OPTSTK,NFO,5.000000,PE
78662,ABFRL,2024-08-29,325.0,2600,OPTSTK,NFO,5.000000,PE
78674,ABFRL,2024-08-29,345.0,2600,OPTSTK,NFO,5.000000,PE
78680,ABFRL,2024-08-29,360.0,2600,OPTSTK,NFO,5.000000,PE
78519,ABFRL,2024-08-29,285.0,2600,OPTSTK,NFO,5.000000,CE
78569,ABFRL,2024-08-29,300.0,2600,OPTSTK,NFO,5.000000,CE
78684,ABFRL,2024-08-29,380.0,2600,OPTSTK,NFO,5.000000,PE
78264,ABFRL,2024-08-29,270.0,2600,OPTSTK,NFO,5.000000,CE
78667,ABFRL,2024-08-29,335.0,2600,OPTSTK,NFO,5.000000,CE
78681,ABFRL,2024-08-29,370.0,2600,OPTSTK,NFO,5.000000,CE
78274,ABFRL,2024-08-29,275.0,2600,OPTSTK,NFO,5.000000,CE
49899,ABFRL,2024-08-29,355.0,2600,OPTSTK,NFO,5.000000,CE
78653,ABFRL,2024-08-29,310.0,2600,OPTSTK,NFO,5.000000,CE
78469,ABFRL,2024-08-29,280.0,2600,OPTSTK,NFO,5.000000,CE
78671,ABFRL,2024-08-29,345.0,2600,OPTSTK,NFO,5.000000,CE
36203,ABFRL,2024-08-29,375.0,2600,OPTSTK,NFO,5.000000,PE
78597,ABFRL,2024-08-29,305.0,2600,OPTSTK,NFO,5.000000,CE
78666,ABFRL,2024-08-29,330.0,2600,OPTSTK,NFO,5.000000,PE
78679,ABFRL,2024-08-29,360.0,2600,OPTSTK,NFO,5.000000,CE
78596,ABFRL,2024-08-29,300.0,2600,OPTSTK,NFO,5.000000,PE
78656,ABFRL,2024-08-29,315.0,2600,OPTSTK,NFO,5.000000,PE
78273,ABFRL,2024-08-29,270.0,2600,OPTSTK,NFO,5.000000,PE
78527,ABFRL,2024-08-29,290.0,2600,OPTSTK,NFO,5.000000,CE
78549,ABFRL,2024-08-29,295.0,2600,OPTSTK,NFO,5.000000,CE
78661,ABFRL,2024-08-29,325.0,2600,OPTSTK,NFO,5.000000,CE
35010,ACC,2024-09-26,-0.01,300,FUTSTK,NFO,5.000000,ACCSEPFUT
35517,ACC,2024-08-29,-0.01,300,FUTSTK,NFO,5.000000,ACCAUGFUT
79312,ACC,2024-08-29,2440.0,300,OPTSTK,NFO,5.000000,CE
79380,ACC,2024-08-29,2680.0,300,OPTSTK,NFO,5.000000,CE
91364,ACC,2024-08-29,2780.0,300,OPTSTK,NFO,5.000000,PE
91336,ACC,2024-08-29,2380.0,300,OPTSTK,NFO,5.000000,CE
79276,ACC,2024-08-29,2040.0,300,OPTSTK,NFO,5.000000,PE
91489,ACC,2024-08-29,2980.0,300,OPTSTK,NFO,5.000000,CE
79407,ACC,2024-08-29,2760.0,300,OPTSTK,NFO,5.000000,CE
79366,ACC,2024-08-29,2640.0,300,OPTSTK,NFO,5.000000,PE
79422,ACC,2024-08-29,2880.0,300,OPTSTK,NFO,5.000000,CE
79404,ACC,2024-08-29,2680.0,300,OPTSTK,NFO,5.000000,PE
79332,ACC,2024-08-29,2560.0,300,OPTSTK,NFO,5.000000,PE
79285,ACC,2024-08-29,2160.0,300,OPTSTK,NFO,5.000000,PE
91348,ACC,2024-08-29,2540.0,300,OPTSTK,NFO,5.000000,CE
79300,ACC,2024-08-29,2320.0,300,OPTSTK,NFO,5.000000,CE
91341,ACC,2024-08-29,2460.0,300,OPTSTK,NFO,5.000000,PE
79293,ACC,2024-08-29,2240.0,300,OPTSTK,NFO,5.000000,PE
91340,ACC,2024-08-29,2460.0,300,OPTSTK,NFO,5.000000,CE
91320,ACC,2024-08-29,2060.0,300,OPTSTK,NFO,5.000000,CE
79418,ACC,2024-08-29,2840.0,300,OPTSTK,NFO,5.000000,CE
91495,ACC,2024-08-29,3100.0,300,OPTSTK,NFO,5.000000,CE
79331,ACC,2024-08-29,2560.0,300,OPTSTK,NFO,5.000000,CE
91330,ACC,2024-08-29,2260.0,300,OPTSTK,NFO,5.000000,CE
91360,ACC,2024-08-29,2740.0,300,OPTSTK,NFO,5.000000,CE
91362,ACC,2024-08-29,2780.0,300,OPTSTK,NFO,5.000000,CE
91338,ACC,2024-08-29,2420.0,300,OPTSTK,NFO,5.000000,CE
91353,ACC,2024-08-29,2620.0,300,OPTSTK,NFO,5.000000,PE
79432,ACC,2024-08-29,3000.0,300,OPTSTK,NFO,5.000000,CE
91337,ACC,2024-08-29,2380.0,300,OPTSTK,NFO,5.000000,PE
91361,ACC,2024-08-29,2740.0,300,OPTSTK,NFO,5.000000,PE
79406,ACC,2024-08-29,2720.0,300,OPTSTK,NFO,5.000000,PE
91327,ACC,2024-08-29,2180.0,300,OPTSTK,NFO,5.000000,PE
79304,ACC,2024-08-29,2360.0,300,OPTSTK,NFO,5.000000,CE
91329,ACC,2024-08-29,2220.0,300,OPTSTK,NFO,5.000000,PE
79417,ACC,2024-08-29,2800.0,300,OPTSTK,NFO,5.000000,PE
91350,ACC,2024-08-29,2580.0,300,OPTSTK,NFO,5.000000,CE
91324,ACC,2024-08-29,2140.0,300,OPTSTK,NFO,5.000000,CE
91479,ACC,2024-08-29,2820.0,300,OPTSTK,NFO,5.000000,CE
79313,ACC,2024-08-29,2440.0,300,OPTSTK,NFO,5.000000,PE
79242,ACC,2024-08-29,1960.0,300,OPTSTK,NFO,5.000000,CE
79281,ACC,2024-08-29,2120.0,300,OPTSTK,NFO,5.000000,PE
91355,ACC,2024-08-29,2660.0,300,OPTSTK,NFO,5.000000,PE
79503,ACC,2024-08-29,3160.0,300,OPTSTK,NFO,5.000000,CE
79421,ACC,2024-08-29,2840.0,300,OPTSTK,NFO,5.000000,PE
79425,ACC,2024-08-29,2880.0,300,OPTSTK,NFO,5.000000,PE
91342,ACC,2024-08-29,2500.0,300,OPTSTK,NFO,5.000000,CE
91483,ACC,2024-08-29,2900.0,300,OPTSTK,NFO,5.000000,CE
79284,ACC,2024-08-29,2160.0,300,OPTSTK,NFO,5.000000,CE
91328,ACC,2024-08-29,2220.0,300,OPTSTK,NFO,5.000000,CE
79274,ACC,2024-08-29,2000.0,300,OPTSTK,NFO,5.000000,PE
91351,ACC,2024-08-29,2580.0,300,OPTSTK,NFO,5.000000,PE
91490,ACC,2024-08-29,2980.0,300,OPTSTK,NFO,5.000000,PE
79243,ACC,2024-08-29,1960.0,300,OPTSTK,NFO,5.000000,PE
79429,ACC,2024-08-29,2920.0,300,OPTSTK,NFO,5.000000,PE
79334,ACC,2024-08-29,2600.0,300,OPTSTK,NFO,5.000000,PE
79305,ACC,2024-08-29,2360.0,300,OPTSTK,NFO,5.000000,PE
79308,ACC,2024-08-29,2400.0,300,OPTSTK,NFO,5.000000,CE
91335,ACC,2024-08-29,2340.0,300,OPTSTK,NFO,5.000000,PE
79431,ACC,2024-08-29,2960.0,300,OPTSTK,NFO,5.000000,PE
91354,ACC,2024-08-29,2660.0,300,OPTSTK,NFO,5.000000,CE
79323,ACC,2024-08-29,2480.0,300,OPTSTK,NFO,5.000000,CE
79433,ACC,2024-08-29,3000.0,300,OPTSTK,NFO,5.000000,PE
79413,ACC,2024-08-29,2760.0,300,OPTSTK,NFO,5.000000,PE
79239,ACC,2024-08-29,1880.0,300,OPTSTK,NFO,5.000000,PE
79330,ACC,2024-08-29,2520.0,300,OPTSTK,NFO,5.000000,PE
91352,ACC,2024-08-29,2620.0,300,OPTSTK,NFO,5.000000,CE
79280,ACC,2024-08-29,2120.0,300,OPTSTK,NFO,5.000000,CE
79292,ACC,2024-08-29,2240.0,300,OPTSTK,NFO,5.000000,CE
91323,ACC,2024-08-29,2100.0,300,OPTSTK,NFO,5.000000,PE
79414,ACC,2024-08-29,2800.0,300,OPTSTK,NFO,5.000000,CE
91349,ACC,2024-08-29,2540.0,300,OPTSTK,NFO,5.000000,PE
79278,ACC,2024-08-29,2080.0,300,OPTSTK,NFO,5.000000,PE
91481,ACC,2024-08-29,2860.0,300,OPTSTK,NFO,5.000000,CE
91333,ACC,2024-08-29,2300.0,300,OPTSTK,NFO,5.000000,PE
91347,ACC,2024-08-29,2500.0,300,OPTSTK,NFO,5.000000,PE
91334,ACC,2024-08-29,2340.0,300,OPTSTK,NFO,5.000000,CE
91326,ACC,2024-08-29,2180.0,300,OPTSTK,NFO,5.000000,CE
79426,ACC,2024-08-29,2920.0,300,OPTSTK,NFO,5.000000,CE
79241,ACC,2024-08-29,1920.0,300,OPTSTK,NFO,5.000000,PE
91331,ACC,2024-08-29,2260.0,300,OPTSTK,NFO,5.000000,PE
91359,ACC,2024-08-29,2700.0,300,OPTSTK,NFO,5.000000,PE
79365,ACC,2024-08-29,2640.0,300,OPTSTK,NFO,5.000000,CE
79405,ACC,2024-08-29,2720.0,300,OPTSTK,NFO,5.000000,CE
79333,ACC,2024-08-29,2600.0,300,OPTSTK,NFO,5.000000,CE
91332,ACC,2024-08-29,2300.0,300,OPTSTK,NFO,5.000000,CE
79324,ACC,2024-08-29,2480.0,300,OPTSTK,NFO,5.000000,PE
91321,ACC,2024-08-29,2060.0,300,OPTSTK,NFO,5.000000,PE
91485,ACC,2024-08-29,2940.0,300,OPTSTK,NFO,5.000000,CE
91356,ACC,2024-08-29,2700.0,300,OPTSTK,NFO,5.000000,CE
79289,ACC,2024-08-29,2200.0,300,OPTSTK,NFO,5.000000,PE
79329,ACC,2024-08-29,2520.0,300,OPTSTK,NFO,5.000000,CE
79171,ACC,2024-08-29,1880.0,300,OPTSTK,NFO,5.000000,CE
91322,ACC,2024-08-29,2100.0,300,OPTSTK,NFO,5.000000,CE
91325,ACC,2024-08-29,2140.0,300,OPTSTK,NFO,5.000000,PE
79309,ACC,2024-08-29,2400.0,300,OPTSTK,NFO,5.000000,PE
79296,ACC,2024-08-29,2280.0,300,OPTSTK,NFO,5.000000,CE
79240,ACC,2024-08-29,1920.0,300,OPTSTK,NFO,5.000000,CE
79277,ACC,2024-08-29,2080.0,300,OPTSTK,NFO,5.000000,CE
79297,ACC,2024-08-29,2280.0,300,OPTSTK,NFO,5.000000,PE
79275,ACC,2024-08-29,2040.0,300,OPTSTK,NFO,5.000000,CE
79288,ACC,2024-08-29,2200.0,300,OPTSTK,NFO,5.000000,CE
79301,ACC,2024-08-29,2320.0,300,OPTSTK,NFO,5.000000,PE
91482,ACC,2024-08-29,2860.0,300,OPTSTK,NFO,5.000000,PE
91480,ACC,2024-08-29,2820.0,300,OPTSTK,NFO,5.000000,PE
91339,ACC,2024-08-29,2420.0,300,OPTSTK,NFO,5.000000,PE
79244,ACC,2024-08-29,2000.0,300,OPTSTK,NFO,5.000000,CE
79430,ACC,2024-08-29,2960.0,300,OPTSTK,NFO,5.000000,CE
35011,ADANIENT,2024-09-26,-0.01,300,FUTSTK,NFO,5.000000,ADANIENTSEPFUT
35522,ADANIENT,2024-08-29,-0.01,300,FUTSTK,NFO,5.000000,ADANIENTAUGFUT
91895,ADANIENT,2024-08-29,3350.0,300,OPTSTK,NFO,5.000000,CE
79670,ADANIENT,2024-08-29,2600.0,300,OPTSTK,NFO,5.000000,PE
91883,ADANIENT,2024-08-29,2750.0,300,OPTSTK,NFO,5.000000,CE
79757,ADANIENT,2024-08-29,3300.0,300,OPTSTK,NFO,5.000000,CE
79768,ADANIENT,2024-08-29,3400.0,300,OPTSTK,NFO,5.000000,CE
79669,ADANIENT,2024-08-29,2600.0,300,OPTSTK,NFO,5.000000,CE
79747,ADANIENT,2024-08-29,2800.0,300,OPTSTK,NFO,5.000000,CE
91882,ADANIENT,2024-08-29,2650.0,300,OPTSTK,NFO,5.000000,PE
79756,ADANIENT,2024-08-29,3200.0,300,OPTSTK,NFO,5.000000,PE
91899,ADANIENT,2024-08-29,3550.0,300,OPTSTK,NFO,5.000000,CE
91887,ADANIENT,2024-08-29,2950.0,300,OPTSTK,NFO,5.000000,CE
79745,ADANIENT,2024-08-29,2700.0,300,OPTSTK,NFO,5.000000,CE
79752,ADANIENT,2024-08-29,3000.0,300,OPTSTK,NFO,5.000000,PE
91891,ADANIENT,2024-08-29,3150.0,300,OPTSTK,NFO,5.000000,CE
79781,ADANIENT,2024-08-29,3500.0,300,OPTSTK,NFO,5.000000,PE
79640,ADANIENT,2024-08-29,2500.0,300,OPTSTK,NFO,5.000000,PE
79780,ADANIENT,2024-08-29,3500.0,300,OPTSTK,NFO,5.000000,CE
91900,ADANIENT,2024-08-29,3550.0,300,OPTSTK,NFO,5.000000,PE
91886,ADANIENT,2024-08-29,2850.0,300,OPTSTK,NFO,5.000000,PE
79755,ADANIENT,2024-08-29,3200.0,300,OPTSTK,NFO,5.000000,CE
91892,ADANIENT,2024-08-29,3150.0,300,OPTSTK,NFO,5.000000,PE
79748,ADANIENT,2024-08-29,2800.0,300,OPTSTK,NFO,5.000000,PE
79824,ADANIENT,2024-08-29,4100.0,300,OPTSTK,NFO,5.000000,CE
79793,ADANIENT,2024-08-29,3700.0,300,OPTSTK,NFO,5.000000,PE
79753,ADANIENT,2024-08-29,3100.0,300,OPTSTK,NFO,5.000000,CE
79758,ADANIENT,2024-08-29,3300.0,300,OPTSTK,NFO,5.000000,PE
79785,ADANIENT,2024-08-29,3600.0,300,OPTSTK,NFO,5.000000,PE
91888,ADANIENT,2024-08-29,2950.0,300,OPTSTK,NFO,5.000000,PE
91881,ADANIENT,2024-08-29,2650.0,300,OPTSTK,NFO,5.000000,CE
79792,ADANIENT,2024-08-29,3700.0,300,OPTSTK,NFO,5.000000,CE
91890,ADANIENT,2024-08-29,3050.0,300,OPTSTK,NFO,5.000000,PE
91894,ADANIENT,2024-08-29,3250.0,300,OPTSTK,NFO,5.000000,PE
91880,ADANIENT,2024-08-29,2550.0,300,OPTSTK,NFO,5.000000,PE
79822,ADANIENT,2024-08-29,4000.0,300,OPTSTK,NFO,5.000000,CE
79746,ADANIENT,2024-08-29,2700.0,300,OPTSTK,NFO,5.000000,PE
91884,ADANIENT,2024-08-29,2750.0,300,OPTSTK,NFO,5.000000,PE
79749,ADANIENT,2024-08-29,2900.0,300,OPTSTK,NFO,5.000000,CE
79754,ADANIENT,2024-08-29,3100.0,300,OPTSTK,NFO,5.000000,PE
79750,ADANIENT,2024-08-29,2900.0,300,OPTSTK,NFO,5.000000,PE
91889,ADANIENT,2024-08-29,3050.0,300,OPTSTK,NFO,5.000000,CE
91897,ADANIENT,2024-08-29,3450.0,300,OPTSTK,NFO,5.000000,CE
79769,ADANIENT,2024-08-29,3400.0,300,OPTSTK,NFO,5.000000,PE
79751,ADANIENT,2024-08-29,3000.0,300,OPTSTK,NFO,5.000000,CE
91893,ADANIENT,2024-08-29,3250.0,300,OPTSTK,NFO,5.000000,CE
91896,ADANIENT,2024-08-29,3350.0,300,OPTSTK,NFO,5.000000,PE
91879,ADANIENT,2024-08-29,2550.0,300,OPTSTK,NFO,5.000000,CE
79637,ADANIENT,2024-08-29,2500.0,300,OPTSTK,NFO,5.000000,CE
91898,ADANIENT,2024-08-29,3450.0,300,OPTSTK,NFO,5.000000,PE
91885,ADANIENT,2024-08-29,2850.0,300,OPTSTK,NFO,5.000000,CE
79784,ADANIENT,2024-08-29,3600.0,300,OPTSTK,NFO,5.000000,CE
35551,ADANIPORTS,2024-08-29,-0.01,400,FUTSTK,NFO,5.000000,ADANIPORTSAUGFUT
35020,ADANIPORTS,2024-09-26,-0.01,400,FUTSTK,NFO,5.000000,ADANIPORTSSEPFUT
92129,ADANIPORTS,2024-08-29,1500.0,400,OPTSTK,NFO,5.000000,CE
92109,ADANIPORTS,2024-08-29,1300.0,400,OPTSTK,NFO,5.000000,CE
79957,ADANIPORTS,2024-08-29,1560.0,400,OPTSTK,NFO,5.000000,PE
92121,ADANIPORTS,2024-08-29,1460.0,400,OPTSTK,NFO,5.000000,PE
92148,ADANIPORTS,2024-08-29,1700.0,400,OPTSTK,NFO,5.000000,PE
92118,ADANIPORTS,2024-08-29,1420.0,400,OPTSTK,NFO,5.000000,CE
79927,ADANIPORTS,2024-08-29,1200.0,400,OPTSTK,NFO,5.000000,PE
92146,ADANIPORTS,2024-08-29,1660.0,400,OPTSTK,NFO,5.000000,PE
79953,ADANIPORTS,2024-08-29,1480.0,400,OPTSTK,NFO,5.000000,PE
79959,ADANIPORTS,2024-08-29,1600.0,400,OPTSTK,NFO,5.000000,PE
79966,ADANIPORTS,2024-08-29,1760.0,400,OPTSTK,NFO,5.000000,CE
79926,ADANIPORTS,2024-08-29,1200.0,400,OPTSTK,NFO,5.000000,CE
92150,ADANIPORTS,2024-08-29,1740.0,400,OPTSTK,NFO,5.000000,PE
79931,ADANIPORTS,2024-08-29,1280.0,400,OPTSTK,NFO,5.000000,PE
92141,ADANIPORTS,2024-08-29,1580.0,400,OPTSTK,NFO,5.000000,CE
92145,ADANIPORTS,2024-08-29,1660.0,400,OPTSTK,NFO,5.000000,CE
79962,ADANIPORTS,2024-08-29,1680.0,400,OPTSTK,NFO,5.000000,CE
92140,ADANIPORTS,2024-08-29,1540.0,400,OPTSTK,NFO,5.000000,PE
92139,ADANIPORTS,2024-08-29,1540.0,400,OPTSTK,NFO,5.000000,CE
79963,ADANIPORTS,2024-08-29,1680.0,400,OPTSTK,NFO,5.000000,PE
92130,ADANIPORTS,2024-08-29,1500.0,400,OPTSTK,NFO,5.000000,PE
79956,ADANIPORTS,2024-08-29,1560.0,400,OPTSTK,NFO,5.000000,CE
79938,ADANIPORTS,2024-08-29,1440.0,400,OPTSTK,NFO,5.000000,CE
48020,ADANIPORTS,2024-08-29,1800.0,400,OPTSTK,NFO,5.000000,CE
79965,ADANIPORTS,2024-08-29,1720.0,400,OPTSTK,NFO,5.000000,PE
92144,ADANIPORTS,2024-08-29,1620.0,400,OPTSTK,NFO,5.000000,PE
79932,ADANIPORTS,2024-08-29,1320.0,400,OPTSTK,NFO,5.000000,CE
79939,ADANIPORTS,2024-08-29,1440.0,400,OPTSTK,NFO,5.000000,PE
79937,ADANIPORTS,2024-08-29,1400.0,400,OPTSTK,NFO,5.000000,PE
79935,ADANIPORTS,2024-08-29,1360.0,400,OPTSTK,NFO,5.000000,PE
79964,ADANIPORTS,2024-08-29,1720.0,400,OPTSTK,NFO,5.000000,CE
92111,ADANIPORTS,2024-08-29,1340.0,400,OPTSTK,NFO,5.000000,CE
79967,ADANIPORTS,2024-08-29,1760.0,400,OPTSTK,NFO,5.000000,PE
79934,ADANIPORTS,2024-08-29,1360.0,400,OPTSTK,NFO,5.000000,CE
79954,ADANIPORTS,2024-08-29,1520.0,400,OPTSTK,NFO,5.000000,CE
92149,ADANIPORTS,2024-08-29,1740.0,400,OPTSTK,NFO,5.000000,CE
92110,ADANIPORTS,2024-08-29,1300.0,400,OPTSTK,NFO,5.000000,PE
92119,ADANIPORTS,2024-08-29,1420.0,400,OPTSTK,NFO,5.000000,PE
92113,ADANIPORTS,2024-08-29,1380.0,400,OPTSTK,NFO,5.000000,CE
79958,ADANIPORTS,2024-08-29,1600.0,400,OPTSTK,NFO,5.000000,CE
79930,ADANIPORTS,2024-08-29,1280.0,400,OPTSTK,NFO,5.000000,CE
79961,ADANIPORTS,2024-08-29,1640.0,400,OPTSTK,NFO,5.000000,PE
79955,ADANIPORTS,2024-08-29,1520.0,400,OPTSTK,NFO,5.000000,PE
79952,ADANIPORTS,2024-08-29,1480.0,400,OPTSTK,NFO,5.000000,CE
79933,ADANIPORTS,2024-08-29,1320.0,400,OPTSTK,NFO,5.000000,PE
79960,ADANIPORTS,2024-08-29,1640.0,400,OPTSTK,NFO,5.000000,CE
92143,ADANIPORTS,2024-08-29,1620.0,400,OPTSTK,NFO,5.000000,CE
48023,ADANIPORTS,2024-08-29,1800.0,400,OPTSTK,NFO,5.000000,PE
92147,ADANIPORTS,2024-08-29,1700.0,400,OPTSTK,NFO,5.000000,CE
79936,ADANIPORTS,2024-08-29,1400.0,400,OPTSTK,NFO,5.000000,CE
92142,ADANIPORTS,2024-08-29,1580.0,400,OPTSTK,NFO,5.000000,PE
92112,ADANIPORTS,2024-08-29,1340.0,400,OPTSTK,NFO,5.000000,PE
92114,ADANIPORTS,2024-08-29,1380.0,400,OPTSTK,NFO,5.000000,PE
92120,ADANIPORTS,2024-08-29,1460.0,400,OPTSTK,NFO,5.000000,CE
35021,ALKEM,2024-09-26,-0.01,100,FUTSTK,NFO,5.000000,ALKEMSEPFUT
35552,ALKEM,2024-08-29,-0.01,100,FUTSTK,NFO,5.000000,ALKEMAUGFUT
80335,ALKEM,2024-08-29,5000.0,100,OPTSTK,NFO,5.000000,CE
80470,ALKEM,2024-08-29,5800.0,100,OPTSTK,NFO,5.000000,PE
92625,ALKEM,2024-08-29,5350.0,100,OPTSTK,NFO,5.000000,PE
92521,ALKEM,2024-08-29,4850.0,100,OPTSTK,NFO,5.000000,PE
92459,ALKEM,2024-08-29,4750.0,100,OPTSTK,NFO,5.000000,PE
80479,ALKEM,2024-08-29,6300.0,100,OPTSTK,NFO,5.000000,CE
92622,ALKEM,2024-08-29,5250.0,100,OPTSTK,NFO,5.000000,CE
80308,ALKEM,2024-08-29,4600.0,100,OPTSTK,NFO,5.000000,PE
92620,ALKEM,2024-08-29,5150.0,100,OPTSTK,NFO,5.000000,CE
92685,ALKEM,2024-08-29,5950.0,100,OPTSTK,NFO,5.000000,PE
92633,ALKEM,2024-08-29,5750.0,100,OPTSTK,NFO,5.000000,PE
92628,ALKEM,2024-08-29,5550.0,100,OPTSTK,NFO,5.000000,CE
80321,ALKEM,2024-08-29,4700.0,100,OPTSTK,NFO,5.000000,PE
80349,ALKEM,2024-08-29,5500.0,100,OPTSTK,NFO,5.000000,CE
80471,ALKEM,2024-08-29,5900.0,100,OPTSTK,NFO,5.000000,CE
80304,ALKEM,2024-08-29,4500.0,100,OPTSTK,NFO,5.000000,PE
92636,ALKEM,2024-08-29,5950.0,100,OPTSTK,NFO,5.000000,CE
92686,ALKEM,2024-08-29,6050.0,100,OPTSTK,NFO,5.000000,CE
80348,ALKEM,2024-08-29,5400.0,100,OPTSTK,NFO,5.000000,PE
80473,ALKEM,2024-08-29,6000.0,100,OPTSTK,NFO,5.000000,CE
80329,ALKEM,2024-08-29,4800.0,100,OPTSTK,NFO,5.000000,PE
80289,ALKEM,2024-08-29,4200.0,100,OPTSTK,NFO,5.000000,PE
92632,ALKEM,2024-08-29,5750.0,100,OPTSTK,NFO,5.000000,CE
80342,ALKEM,2024-08-29,5300.0,100,OPTSTK,NFO,5.000000,CE
80467,ALKEM,2024-08-29,5700.0,100,OPTSTK,NFO,5.000000,CE
80480,ALKEM,2024-08-29,6300.0,100,OPTSTK,NFO,5.000000,PE
80282,ALKEM,2024-08-29,4100.0,100,OPTSTK,NFO,5.000000,CE
80354,ALKEM,2024-08-29,5600.0,100,OPTSTK,NFO,5.000000,PE
80476,ALKEM,2024-08-29,6100.0,100,OPTSTK,NFO,5.000000,PE
80351,ALKEM,2024-08-29,5600.0,100,OPTSTK,NFO,5.000000,CE
92721,ALKEM,2024-08-29,6250.0,100,OPTSTK,NFO,5.000000,PE
80475,ALKEM,2024-08-29,6100.0,100,OPTSTK,NFO,5.000000,CE
92720,ALKEM,2024-08-29,6250.0,100,OPTSTK,NFO,5.000000,CE
92618,ALKEM,2024-08-29,5050.0,100,OPTSTK,NFO,5.000000,CE
80339,ALKEM,2024-08-29,5200.0,100,OPTSTK,NFO,5.000000,CE
92463,ALKEM,2024-08-29,4850.0,100,OPTSTK,NFO,5.000000,CE
80347,ALKEM,2024-08-29,5400.0,100,OPTSTK,NFO,5.000000,CE
92634,ALKEM,2024-08-29,5850.0,100,OPTSTK,NFO,5.000000,CE
92623,ALKEM,2024-08-29,5250.0,100,OPTSTK,NFO,5.000000,PE
92626,ALKEM,2024-08-29,5450.0,100,OPTSTK,NFO,5.000000,CE
92698,ALKEM,2024-08-29,6150.0,100,OPTSTK,NFO,5.000000,CE
80283,ALKEM,2024-08-29,4100.0,100,OPTSTK,NFO,5.000000,PE
80474,ALKEM,2024-08-29,6000.0,100,OPTSTK,NFO,5.000000,PE
80340,ALKEM,2024-08-29,5200.0,100,OPTSTK,NFO,5.000000,PE
80343,ALKEM,2024-08-29,5300.0,100,OPTSTK,NFO,5.000000,PE
80468,ALKEM,2024-08-29,5700.0,100,OPTSTK,NFO,5.000000,PE
80472,ALKEM,2024-08-29,5900.0,100,OPTSTK,NFO,5.000000,PE
80336,ALKEM,2024-08-29,5000.0,100,OPTSTK,NFO,5.000000,PE
80324,ALKEM,2024-08-29,4800.0,100,OPTSTK,NFO,5.000000,CE
80311,ALKEM,2024-08-29,4700.0,100,OPTSTK,NFO,5.000000,CE
80481,ALKEM,2024-08-29,6400.0,100,OPTSTK,NFO,5.000000,CE
92697,ALKEM,2024-08-29,6050.0,100,OPTSTK,NFO,5.000000,PE
92617,ALKEM,2024-08-29,4950.0,100,OPTSTK,NFO,5.000000,PE
80300,ALKEM,2024-08-29,4400.0,100,OPTSTK,NFO,5.000000,PE
80333,ALKEM,2024-08-29,4900.0,100,OPTSTK,NFO,5.000000,PE
80299,ALKEM,2024-08-29,4400.0,100,OPTSTK,NFO,5.000000,CE
80477,ALKEM,2024-08-29,6200.0,100,OPTSTK,NFO,5.000000,CE
92624,ALKEM,2024-08-29,5350.0,100,OPTSTK,NFO,5.000000,CE
80332,ALKEM,2024-08-29,4900.0,100,OPTSTK,NFO,5.000000,CE
92451,ALKEM,2024-08-29,4550.0,100,OPTSTK,NFO,5.000000,PE
92458,ALKEM,2024-08-29,4750.0,100,OPTSTK,NFO,5.000000,CE
80478,ALKEM,2024-08-29,6200.0,100,OPTSTK,NFO,5.000000,PE
36898,ALKEM,2024-08-29,6500.0,100,OPTSTK,NFO,5.000000,CE
80469,ALKEM,2024-08-29,5800.0,100,OPTSTK,NFO,5.000000,CE
80484,ALKEM,2024-08-29,6600.0,100,OPTSTK,NFO,5.000000,PE
80307,ALKEM,2024-08-29,4600.0,100,OPTSTK,NFO,5.000000,CE
36899,ALKEM,2024-08-29,6500.0,100,OPTSTK,NFO,5.000000,PE
92719,ALKEM,2024-08-29,6150.0,100,OPTSTK,NFO,5.000000,PE
80482,ALKEM,2024-08-29,6400.0,100,OPTSTK,NFO,5.000000,PE
92631,ALKEM,2024-08-29,5650.0,100,OPTSTK,NFO,5.000000,PE
92619,ALKEM,2024-08-29,5050.0,100,OPTSTK,NFO,5.000000,PE
80483,ALKEM,2024-08-29,6600.0,100,OPTSTK,NFO,5.000000,CE
80303,ALKEM,2024-08-29,4500.0,100,OPTSTK,NFO,5.000000,CE
92630,ALKEM,2024-08-29,5650.0,100,OPTSTK,NFO,5.000000,CE
92522,ALKEM,2024-08-29,4950.0,100,OPTSTK,NFO,5.000000,CE
92627,ALKEM,2024-08-29,5450.0,100,OPTSTK,NFO,5.000000,PE
80350,ALKEM,2024-08-29,5500.0,100,OPTSTK,NFO,5.000000,PE
92621,ALKEM,2024-08-29,5150.0,100,OPTSTK,NFO,5.000000,PE
92635,ALKEM,2024-08-29,5850.0,100,OPTSTK,NFO,5.000000,PE
80338,ALKEM,2024-08-29,5100.0,100,OPTSTK,NFO,5.000000,PE
80337,ALKEM,2024-08-29,5100.0,100,OPTSTK,NFO,5.000000,CE
92629,ALKEM,2024-08-29,5550.0,100,OPTSTK,NFO,5.000000,PE
